date,west_price,east_price,east_power,non_market_power,total_load,renewable_power,wind_power,solar_power,bidding_space
2023/11/17 21:00,514.27 ,514.39 ,3150.00 ,5979.51 ,41598.85 ,11309.30 ,11302.80 ,6.50 ,27460.04 
2023/11/17 22:00,482.63 ,454.11 ,2757.00 ,5951.45 ,40953.55 ,12324.75 ,12324.75 ,0.00 ,25434.35 
2023/11/17 23:00,439.99 ,416.27 ,2100.00 ,5698.83 ,40100.23 ,13319.75 ,13319.75 ,0.00 ,23181.65 
2023/11/18 0:00,414.93 ,384.53 ,2100.00 ,5684.71 ,39236.68 ,13796.56 ,13796.55 ,0.01 ,21855.41 
2023/11/18 1:00,392.70 ,351.60 ,2100.00 ,5720.36 ,38964.53 ,14275.94 ,14275.93 ,0.01 ,21068.23 
2023/11/18 2:00,394.73 ,349.61 ,2100.00 ,5746.34 ,38845.20 ,14825.41 ,14825.40 ,0.01 ,20373.45 
2023/11/18 3:00,386.65 ,329.93 ,2100.00 ,5751.87 ,38782.93 ,15290.89 ,15290.88 ,0.01 ,19840.17 
2023/11/18 4:00,390.46 ,281.15 ,2100.00 ,5755.79 ,38800.48 ,15639.84 ,15639.83 ,0.01 ,19504.86 
2023/11/18 5:00,383.39 ,253.04 ,2100.00 ,5767.17 ,39084.88 ,15872.41 ,15872.40 ,0.01 ,19545.30 
2023/11/18 6:00,364.50 ,220.82 ,2100.00 ,5694.79 ,39634.58 ,16105.29 ,16105.28 ,0.01 ,19934.50 
2023/11/18 7:00,373.14 ,213.15 ,2493.00 ,5751.90 ,40046.23 ,16488.54 ,16364.30 ,124.23 ,20298.79 
2023/11/18 8:00,409.47 ,292.65 ,3365.50 ,5724.61 ,40147.88 ,18059.24 ,16503.13 ,1556.12 ,19729.53 
2023/11/18 9:00,340.88 ,242.92 ,3450.00 ,5909.35 ,40306.83 ,20943.55 ,16389.75 ,4553.80 ,16903.93 
2023/11/18 10:00,257.49 ,171.67 ,3450.00 ,5920.70 ,40307.25 ,23196.57 ,16145.93 ,7050.64 ,14639.99 
2023/11/18 11:00,52.94 ,0.00 ,3441.00 ,5846.41 ,40343.68 ,24297.19 ,15837.33 ,8459.87 ,13641.07 
2023/11/18 12:00,52.22 ,0.11 ,3150.00 ,5985.47 ,39778.25 ,24859.06 ,15944.28 ,8914.79 ,12083.72 
2023/11/18 13:00,41.44 ,12.31 ,3150.00 ,5904.69 ,39429.43 ,24556.34 ,15927.38 ,8628.97 ,12118.40 
2023/11/18 14:00,6.58 ,0.00 ,3150.00 ,6084.93 ,39519.70 ,23285.30 ,15674.08 ,7611.22 ,13299.47 
2023/11/18 15:00,26.23 ,0.00 ,3150.00 ,6179.30 ,39802.40 ,20912.64 ,15273.72 ,5638.91 ,15860.47 
2023/11/18 16:00,84.34 ,32.87 ,3365.50 ,5861.18 ,40556.70 ,17623.36 ,14838.70 ,2784.66 ,20437.66 
2023/11/18 17:00,439.17 ,363.05 ,3450.00 ,5754.55 ,41433.40 ,15105.13 ,14705.95 ,399.18 ,24023.72 
2023/11/18 18:00,490.62 ,456.69 ,3450.00 ,5725.86 ,42176.85 ,14670.29 ,14668.50 ,1.79 ,25230.70 
2023/11/18 19:00,496.82 ,484.12 ,3450.00 ,5735.79 ,41955.90 ,14521.01 ,14519.38 ,1.64 ,25149.10 
2023/11/18 20:00,479.92 ,471.09 ,3441.00 ,5971.92 ,41723.38 ,14132.71 ,14126.20 ,6.51 ,25059.75 
2023/11/18 21:00,474.44 ,464.53 ,3150.00 ,6530.97 ,41452.60 ,13397.16 ,13390.65 ,6.51 ,24674.47 
2023/11/18 22:00,468.44 ,452.22 ,2757.00 ,6878.40 ,40780.85 ,12528.04 ,12528.03 ,0.01 ,24131.42 
2023/11/18 23:00,463.29 ,450.00 ,2100.00 ,6938.80 ,39853.53 ,11616.44 ,11616.43 ,0.01 ,23398.30 
2023/11/19 0:00,458.38 ,450.00 ,2100.00 ,6811.79 ,39133.48 ,10374.17 ,10374.16 ,0.01 ,24047.52 
2023/11/19 1:00,477.50 ,477.50 ,2100.00 ,6513.47 ,39008.85 ,9468.21 ,9468.20 ,0.01 ,25127.17 
2023/11/19 2:00,500.00 ,500.00 ,2100.00 ,6367.88 ,38924.00 ,8843.64 ,8843.63 ,0.01 ,25812.48 
2023/11/19 3:00,590.69 ,590.00 ,2100.00 ,5840.25 ,38823.13 ,8305.92 ,8305.91 ,0.01 ,26776.96 
2023/11/19 4:00,739.10 ,737.50 ,2100.00 ,5743.75 ,38777.03 ,7720.65 ,7720.64 ,0.01 ,27412.63 
2023/11/19 5:00,801.04 ,800.00 ,2100.00 ,5716.14 ,39008.63 ,7039.60 ,7039.59 ,0.01 ,28352.88 
2023/11/19 6:00,1500.78 ,1500.00 ,2100.00 ,5689.36 ,39692.33 ,6338.75 ,6338.74 ,0.01 ,29764.21 
2023/11/19 7:00,1501.01 ,1500.00 ,2493.00 ,5664.80 ,40143.03 ,5783.40 ,5668.68 ,114.72 ,31187.83 
2023/11/19 8:00,1500.00 ,1500.00 ,3543.00 ,5529.45 ,40242.43 ,6639.27 ,5102.78 ,1536.48 ,31616.71 
2023/11/19 9:00,1300.15 ,1300.00 ,4200.00 ,5552.36 ,40327.30 ,9214.76 ,4684.21 ,4530.55 ,29760.19 
2023/11/19 10:00,622.31 ,622.50 ,4200.00 ,5628.58 ,40355.30 ,11434.97 ,4345.86 ,7089.10 ,27491.75 
2023/11/19 11:00,548.97 ,610.00 ,3807.00 ,5733.43 ,40318.75 ,12685.54 ,4145.53 ,8540.02 ,25706.77 
2023/11/19 12:00,538.98 ,630.00 ,3150.00 ,5919.53 ,39769.38 ,13139.85 ,4114.26 ,9025.59 ,23860.00 
2023/11/19 13:00,467.27 ,542.50 ,3150.00 ,6042.91 ,39431.10 ,13089.92 ,4352.91 ,8737.01 ,23448.27 
2023/11/19 14:00,431.54 ,527.50 ,3150.00 ,5930.33 ,39491.03 ,12489.81 ,4798.15 ,7691.66 ,24220.89 
2023/11/19 15:00,423.31 ,547.50 ,3150.00 ,5988.67 ,39807.18 ,11293.00 ,5644.50 ,5648.50 ,25675.51 
2023/11/19 16:00,754.08 ,1047.50 ,3543.00 ,6794.74 ,40546.08 ,9716.67 ,6933.97 ,2782.70 ,27577.67 
2023/11/19 17:00,1137.00 ,1492.75 ,4200.00 ,7425.46 ,41420.63 ,8986.07 ,8582.25 ,403.83 ,29209.09 
2023/11/19 18:00,967.41 ,1025.00 ,4200.00 ,7106.41 ,42113.35 ,10334.83 ,10333.04 ,1.79 ,28872.11 
2023/11/19 19:00,1321.41 ,1325.00 ,4200.01 ,7301.59 ,41949.50 ,11943.69 ,11942.05 ,1.64 ,26904.23 
2023/11/19 20:00,1044.39 ,1047.50 ,3807.00 ,7138.62 ,41708.18 ,13362.94 ,13356.43 ,6.51 ,25013.62 
2023/11/19 21:00,497.09 ,502.13 ,3150.00 ,6927.65 ,41503.58 ,14471.31 ,14464.80 ,6.51 ,23254.61 
2023/11/19 22:00,453.86 ,445.00 ,2757.00 ,6512.95 ,40765.30 ,15313.64 ,15313.63 ,0.01 ,21695.71 
2023/11/19 23:00,422.58 ,402.50 ,2100.00 ,5906.11 ,39828.65 ,15878.34 ,15878.33 ,0.01 ,20144.20 
2023/11/20 0:00,394.82 ,372.77 ,2100.00 ,5890.21 ,39038.15 ,15226.77 ,15226.73 ,0.04 ,20021.18 
2023/11/20 1:00,370.82 ,251.24 ,2100.00 ,5896.70 ,38806.10 ,15137.78 ,15137.73 ,0.05 ,19871.63 
2023/11/20 2:00,385.92 ,285.58 ,2100.00 ,5906.30 ,38777.08 ,15306.25 ,15306.20 ,0.05 ,19664.52 
2023/11/20 3:00,380.07 ,289.45 ,2100.00 ,5923.56 ,38757.70 ,15375.20 ,15375.15 ,0.05 ,19558.94 
2023/11/20 4:00,375.87 ,287.65 ,2100.00 ,5910.93 ,38846.60 ,15335.98 ,15335.93 ,0.05 ,19699.69 
2023/11/20 5:00,359.49 ,243.96 ,2100.00 ,5900.76 ,39124.78 ,15286.40 ,15286.35 ,0.05 ,20037.61 
2023/11/20 6:00,371.24 ,247.01 ,2100.00 ,5901.50 ,39817.80 ,15252.98 ,15252.93 ,0.05 ,20763.33 
2023/11/20 7:00,379.65 ,269.27 ,2493.00 ,6340.89 ,40279.70 ,15329.18 ,15225.90 ,103.28 ,21102.64 
2023/11/20 8:00,398.14 ,337.87 ,3543.00 ,6206.95 ,40139.25 ,16683.59 ,15265.05 ,1418.54 ,20791.71 
2023/11/20 9:00,388.35 ,321.55 ,4200.00 ,6052.69 ,40000.63 ,19559.11 ,15215.05 ,4344.07 ,18588.82 
2023/11/20 10:00,325.71 ,246.65 ,4200.00 ,5988.89 ,39916.25 ,21891.35 ,14980.50 ,6910.85 ,16236.02 
2023/11/20 11:00,278.48 ,168.66 ,3807.00 ,6182.60 ,39895.98 ,22878.70 ,14505.28 ,8373.42 ,14641.68 
2023/11/20 12:00,55.47 ,15.54 ,3150.00 ,6382.69 ,39332.38 ,23329.43 ,14467.90 ,8861.53 ,12770.26 
2023/11/20 13:00,18.62 ,0.00 ,3150.01 ,6024.40 ,39016.28 ,23063.55 ,14498.18 ,8565.37 ,13078.34 
2023/11/20 14:00,11.00 ,0.00 ,3150.00 ,6217.23 ,39139.43 ,21966.13 ,14493.83 ,7472.31 ,14106.06 
2023/11/20 15:00,24.20 ,0.00 ,3150.00 ,6251.96 ,39558.53 ,19920.88 ,14547.88 ,5373.00 ,16535.69 
2023/11/20 16:00,199.39 ,125.06 ,3543.00 ,6034.36 ,40263.05 ,17314.16 ,14774.40 ,2539.76 ,20457.54 
2023/11/20 17:00,432.69 ,400.99 ,4200.00 ,6019.29 ,41057.70 ,15349.70 ,15025.38 ,324.33 ,23888.71 
2023/11/20 18:00,467.86 ,447.81 ,4200.00 ,6023.06 ,41874.98 ,15298.33 ,15296.73 ,1.60 ,24753.59 
2023/11/20 19:00,475.07 ,445.24 ,4200.00 ,6031.47 ,41733.55 ,15544.60 ,15542.93 ,1.68 ,24357.48 
2023/11/20 20:00,462.31 ,433.63 ,3807.00 ,5953.84 ,41565.63 ,15703.55 ,15697.00 ,6.55 ,23715.23 
2023/11/20 21:00,445.93 ,424.00 ,3150.00 ,6384.00 ,41336.85 ,15695.60 ,15689.05 ,6.55 ,22407.25 
2023/11/20 22:00,436.24 ,415.59 ,2757.00 ,6899.87 ,40643.18 ,15544.03 ,15543.98 ,0.05 ,20956.28 
2023/11/20 23:00,424.39 ,401.59 ,2100.00 ,6942.15 ,39700.68 ,15247.58 ,15247.53 ,0.05 ,19610.95 
2023/11/21 0:00,416.87 ,396.48 ,1481.25 ,6928.37 ,38748.98 ,13355.10 ,13355.05 ,0.05 ,19946.75 
2023/11/21 1:00,418.84 ,401.23 ,1275.00 ,6656.36 ,38584.38 ,11920.28 ,11920.23 ,0.05 ,21282.74 
2023/11/21 2:00,430.22 ,432.97 ,1275.00 ,6354.65 ,38528.03 ,10830.95 ,10830.90 ,0.05 ,22617.43 
2023/11/21 3:00,461.05 ,469.82 ,1275.00 ,6008.35 ,38582.03 ,9640.39 ,9640.34 ,0.05 ,24208.29 
2023/11/21 4:00,512.09 ,494.43 ,1275.00 ,6152.46 ,38590.35 ,8432.14 ,8432.09 ,0.05 ,25280.75 
2023/11/21 5:00,558.07 ,542.32 ,1275.00 ,6183.08 ,38851.93 ,7332.00 ,7331.95 ,0.05 ,26611.84 
2023/11/21 6:00,982.95 ,972.50 ,1275.00 ,6749.17 ,39507.50 ,6436.44 ,6436.39 ,0.05 ,27596.89 
2023/11/21 7:00,1506.31 ,1500.00 ,1513.50 ,7227.88 ,40090.65 ,5881.16 ,5814.07 ,67.10 ,28495.11 
2023/11/21 8:00,1500.57 ,1500.00 ,2151.50 ,6614.41 ,39992.18 ,6624.99 ,5500.68 ,1124.31 ,28904.28 
2023/11/21 9:00,956.36 ,952.50 ,2550.00 ,6442.53 ,39910.10 ,9088.15 ,5440.53 ,3647.63 ,26929.42 
2023/11/21 10:00,530.29 ,535.00 ,2550.00 ,6259.59 ,39826.80 ,11589.52 ,5657.16 ,5932.36 ,24527.69 
2023/11/21 11:00,497.36 ,552.50 ,2311.50 ,6329.93 ,39790.70 ,13565.48 ,6292.51 ,7272.97 ,22206.79 
2023/11/21 12:00,438.13 ,550.00 ,1913.00 ,6063.41 ,39216.08 ,15025.64 ,7381.56 ,7644.08 ,20040.03 
2023/11/21 13:00,397.94 ,603.27 ,1913.00 ,6078.55 ,38801.03 ,15763.88 ,8616.84 ,7147.05 ,18871.60 
2023/11/21 14:00,295.29 ,552.70 ,1913.00 ,6181.20 ,38771.63 ,15489.37 ,9702.45 ,5786.92 ,19014.06 
2023/11/21 15:00,295.51 ,540.00 ,1913.00 ,6376.70 ,39146.40 ,14469.13 ,10624.25 ,3844.88 ,20213.58 
2023/11/21 16:00,312.30 ,575.59 ,2151.50 ,7131.70 ,39907.75 ,13376.43 ,11665.88 ,1710.55 ,21551.13 
2023/11/21 17:00,365.30 ,562.50 ,2550.00 ,6955.27 ,40758.73 ,12972.63 ,12751.93 ,220.71 ,23380.83 
2023/11/21 18:00,448.63 ,522.50 ,2550.00 ,6284.94 ,41574.05 ,13811.51 ,13810.30 ,1.21 ,24027.61 
2023/11/21 19:00,413.21 ,433.76 ,2550.00 ,6478.15 ,41451.58 ,14811.83 ,14810.15 ,1.68 ,22711.60 
2023/11/21 20:00,398.45 ,349.41 ,2311.50 ,6821.81 ,41194.10 ,15759.73 ,15753.18 ,6.55 ,20924.07 
2023/11/21 21:00,375.38 ,258.13 ,1913.00 ,6638.80 ,41036.28 ,16575.98 ,16569.43 ,6.55 ,19734.51 
2023/11/21 22:00,367.95 ,221.72 ,1674.50 ,6022.76 ,40349.53 ,17179.90 ,17179.85 ,0.05 ,18821.36 
2023/11/21 23:00,361.86 ,208.81 ,1275.00 ,5848.32 ,39348.03 ,17498.33 ,17498.28 ,0.05 ,17276.38 
2023/11/22 0:00,327.36 ,182.99 ,1275.00 ,5819.87 ,38593.85 ,18537.22 ,18536.38 ,0.85 ,15511.77 
2023/11/22 1:00,255.56 ,125.80 ,1275.00 ,5884.75 ,38364.50 ,18983.14 ,18982.03 ,1.11 ,14771.62 
2023/11/22 2:00,289.93 ,127.68 ,1275.00 ,5869.71 ,38303.35 ,18908.69 ,18907.58 ,1.11 ,14799.95 
2023/11/22 3:00,315.52 ,157.56 ,1275.00 ,5872.10 ,38226.13 ,18627.29 ,18626.18 ,1.11 ,15001.74 
2023/11/22 4:00,290.18 ,130.11 ,1275.00 ,5875.56 ,38240.65 ,18091.31 ,18090.20 ,1.11 ,15548.78 
2023/11/22 5:00,274.19 ,117.98 ,1275.00 ,5854.84 ,38522.85 ,17365.89 ,17364.78 ,1.11 ,16577.12 
2023/11/22 6:00,354.51 ,283.55 ,1275.00 ,5861.96 ,39080.50 ,16472.41 ,16471.30 ,1.11 ,18021.13 
2023/11/22 7:00,387.89 ,318.58 ,1513.50 ,5856.39 ,39456.40 ,15685.27 ,15630.53 ,54.75 ,19428.24 
2023/11/22 8:00,395.13 ,342.01 ,2151.50 ,5898.73 ,39433.55 ,15906.39 ,14962.83 ,943.56 ,19779.93 
2023/11/22 9:00,400.40 ,360.02 ,2550.00 ,5973.34 ,39564.95 ,17751.54 ,14602.95 ,3148.59 ,18390.07 
2023/11/22 10:00,362.01 ,335.79 ,2550.00 ,6033.81 ,39525.18 ,19767.91 ,14500.60 ,5267.31 ,16273.45 
2023/11/22 11:00,235.06 ,205.44 ,2311.50 ,6154.18 ,39601.05 ,21163.51 ,14602.13 ,6561.38 ,14594.86 
2023/11/22 12:00,6.30 ,0.00 ,1913.00 ,6231.02 ,39028.68 ,21851.30 ,14853.63 ,6997.68 ,12859.36 
2023/11/22 13:00,0.05 ,0.00 ,1913.00 ,6263.34 ,38672.90 ,21926.46 ,15235.88 ,6690.59 ,12396.10 
2023/11/22 14:00,22.09 ,0.00 ,1913.00 ,6268.70 ,38645.75 ,21309.09 ,15706.80 ,5602.29 ,12980.96 
2023/11/22 15:00,36.19 ,0.00 ,1913.00 ,6279.58 ,39011.55 ,19958.27 ,16093.60 ,3864.67 ,14686.70 
2023/11/22 16:00,239.03 ,186.71 ,2151.50 ,6145.06 ,39721.58 ,18176.02 ,16314.90 ,1861.12 ,17552.00 
2023/11/22 17:00,418.18 ,300.30 ,2550.00 ,6152.32 ,40631.95 ,16730.52 ,16449.35 ,281.17 ,20299.11 
2023/11/22 18:00,398.43 ,268.56 ,2550.00 ,6034.06 ,41423.00 ,16663.95 ,16661.60 ,2.35 ,21274.99 
2023/11/22 19:00,388.95 ,238.70 ,2550.00 ,6212.40 ,41321.40 ,16842.99 ,16840.25 ,2.74 ,20816.02 
2023/11/22 20:00,375.61 ,235.24 ,2311.50 ,6670.33 ,41031.88 ,16929.34 ,16921.73 ,7.61 ,19743.71 
2023/11/22 21:00,377.92 ,217.50 ,1913.00 ,6712.52 ,40774.88 ,16828.93 ,16821.33 ,7.61 ,19146.42 
2023/11/22 22:00,391.98 ,214.55 ,1674.50 ,6539.32 ,40074.20 ,16411.04 ,16409.93 ,1.11 ,18798.34 
2023/11/22 23:00,387.31 ,224.86 ,1275.00 ,6080.39 ,39084.90 ,15710.94 ,15709.83 ,1.11 ,18568.58 
2023/11/23 0:00,385.41 ,277.25 ,1275.00 ,5963.47 ,38857.60 ,15507.92 ,15506.80 ,1.12 ,18661.22 
2023/11/23 1:00,403.68 ,340.21 ,1275.00 ,6010.22 ,38806.40 ,15098.32 ,15097.20 ,1.12 ,18972.86 
2023/11/23 2:00,375.70 ,304.15 ,1275.00 ,6069.71 ,38769.58 ,14454.85 ,14453.73 ,1.12 ,19520.02 
2023/11/23 3:00,389.43 ,323.00 ,1275.00 ,5938.08 ,38666.38 ,13731.40 ,13730.28 ,1.12 ,20271.90 
2023/11/23 4:00,413.84 ,357.46 ,1275.00 ,5902.26 ,38677.75 ,12822.45 ,12821.33 ,1.12 ,21228.05 
2023/11/23 5:00,427.25 ,374.00 ,1275.00 ,6368.45 ,38922.85 ,11867.70 ,11866.58 ,1.12 ,21961.70 
2023/11/23 6:00,437.23 ,388.13 ,1275.00 ,6806.78 ,39606.00 ,10884.22 ,10883.10 ,1.12 ,23190.00 
2023/11/23 7:00,482.77 ,449.86 ,1513.50 ,7155.57 ,40012.35 ,10014.01 ,9922.75 ,91.26 ,24356.28 
2023/11/23 8:00,497.60 ,492.50 ,2151.50 ,6782.88 ,39937.60 ,10516.76 ,9068.31 ,1448.45 ,24789.46 
2023/11/23 9:00,498.98 ,495.00 ,2550.00 ,6772.41 ,39993.53 ,12827.18 ,8405.46 ,4421.72 ,22943.94 
2023/11/23 10:00,440.99 ,436.88 ,2550.00 ,6356.53 ,39948.95 ,14863.03 ,7851.43 ,7011.59 ,21279.40 
2023/11/23 11:00,405.93 ,394.64 ,2311.50 ,6156.05 ,39923.38 ,15871.99 ,7395.20 ,8476.79 ,20206.85 
2023/11/23 12:00,383.17 ,364.22 ,1913.00 ,6070.56 ,39389.30 ,15997.92 ,7036.29 ,8961.63 ,19233.83 
2023/11/23 13:00,353.30 ,340.75 ,1913.00 ,6099.32 ,39058.73 ,15453.79 ,6708.60 ,8745.19 ,19418.62 
2023/11/23 14:00,374.52 ,344.98 ,1913.00 ,6070.60 ,39035.58 ,14147.53 ,6364.21 ,7783.32 ,20730.45 
2023/11/23 15:00,415.62 ,396.43 ,1913.00 ,6180.17 ,39381.35 ,11752.00 ,5937.00 ,5815.00 ,23362.18 
2023/11/23 16:00,708.23 ,597.10 ,2151.50 ,6206.43 ,40090.10 ,8319.41 ,5459.24 ,2860.17 ,27715.76 
2023/11/23 17:00,1476.61 ,1278.20 ,2550.00 ,5979.74 ,41077.88 ,5352.21 ,4979.40 ,372.81 ,32295.93 
2023/11/23 18:00,1674.87 ,1526.03 ,2550.00 ,6685.13 ,41987.75 ,4636.52 ,4634.18 ,2.34 ,33216.10 
2023/11/23 19:00,1614.80 ,1549.61 ,2550.00 ,6505.95 ,41823.15 ,4478.98 ,4476.23 ,2.75 ,33388.23 
2023/11/23 20:00,1500.00 ,1538.21 ,2311.50 ,6543.99 ,41556.77 ,4422.98 ,4415.36 ,7.62 ,32901.31 
2023/11/23 21:00,1500.00 ,1515.85 ,1913.00 ,6524.25 ,41310.73 ,4460.87 ,4453.25 ,7.62 ,32238.60 
2023/11/23 22:00,1501.33 ,1500.00 ,1674.50 ,6492.58 ,40617.70 ,4572.74 ,4571.62 ,1.12 ,31226.89 
2023/11/23 23:00,1500.46 ,1500.00 ,1275.00 ,5966.95 ,39614.58 ,4759.32 ,4758.20 ,1.12 ,30163.30 
2023/11/24 0:00,1300.00 ,1300.00 ,1275.00 ,5885.46 ,39192.48 ,4285.30 ,4284.28 ,1.02 ,30296.73 
2023/11/24 1:00,1500.00 ,1500.00 ,1275.00 ,5586.70 ,39142.15 ,4133.82 ,4132.84 ,0.98 ,30696.63 
2023/11/24 2:00,1500.00 ,1500.00 ,1275.00 ,5582.06 ,39113.30 ,4156.77 ,4155.31 ,1.46 ,30649.47 
2023/11/24 3:00,1557.65 ,1509.56 ,1275.00 ,5602.53 ,39066.40 ,4230.83 ,4227.00 ,3.83 ,30508.05 
2023/11/24 4:00,1730.18 ,1538.29 ,1275.00 ,5621.99 ,39086.23 ,4386.24 ,4380.69 ,5.55 ,30352.99 
2023/11/24 5:00,1454.91 ,1263.28 ,1275.00 ,5630.14 ,39388.23 ,4582.21 ,4573.59 ,8.62 ,30450.88 
2023/11/24 6:00,1729.66 ,1538.54 ,1275.00 ,5633.56 ,40070.28 ,4851.70 ,4839.08 ,12.62 ,30860.02 
2023/11/24 7:00,1730.44 ,1537.82 ,1513.50 ,5637.75 ,40445.38 ,5349.64 ,5226.33 ,123.32 ,30971.49 
2023/11/24 8:00,1591.87 ,1399.20 ,2151.50 ,5692.82 ,40311.63 ,7113.04 ,5582.51 ,1530.53 ,29657.27 
2023/11/24 9:00,778.23 ,844.37 ,2550.00 ,5725.05 ,40305.85 ,10247.69 ,5738.67 ,4509.02 ,26883.11 
2023/11/24 10:00,656.06 ,797.50 ,2550.00 ,5872.27 ,40267.53 ,12813.06 ,5656.58 ,7156.48 ,24132.20 
2023/11/24 11:00,435.08 ,520.68 ,2311.50 ,5998.52 ,40221.65 ,14170.18 ,5474.91 ,8695.28 ,22364.45 
2023/11/24 12:00,332.58 ,467.50 ,1913.00 ,6075.35 ,39682.38 ,14641.41 ,5397.15 ,9244.26 ,20878.63 
2023/11/24 13:00,329.31 ,450.00 ,1913.00 ,6193.62 ,39395.93 ,14223.31 ,5238.58 ,8984.73 ,20891.99 
2023/11/24 14:00,406.57 ,452.50 ,1913.00 ,6195.32 ,39460.58 ,12952.81 ,5059.50 ,7893.31 ,22225.45 
2023/11/24 15:00,452.24 ,500.28 ,1913.00 ,6213.27 ,39824.50 ,10777.51 ,5008.21 ,5769.30 ,24746.72 
2023/11/24 16:00,806.56 ,736.37 ,2151.50 ,5941.75 ,40528.03 ,8025.31 ,5256.02 ,2769.29 ,28712.47 
2023/11/24 17:00,1290.76 ,1352.60 ,2550.00 ,5862.69 ,41423.65 ,6393.06 ,6029.88 ,363.18 ,31717.90 
2023/11/24 18:00,1555.67 ,1531.25 ,2550.00 ,6400.60 ,42250.85 ,7189.13 ,7147.12 ,42.01 ,31211.12 
2023/11/24 19:00,1500.00 ,1527.59 ,2550.00 ,6544.27 ,42116.83 ,8512.43 ,8467.93 ,44.50 ,29610.13 
2023/11/24 20:00,1500.00 ,1527.24 ,2311.50 ,6540.59 ,41867.23 ,9983.67 ,9931.75 ,51.92 ,27654.47 
2023/11/24 21:00,1500.00 ,1518.93 ,1913.00 ,6545.02 ,41613.50 ,11436.72 ,11383.23 ,53.49 ,25544.77 
2023/11/24 22:00,938.96 ,1189.66 ,1674.50 ,6321.22 ,40941.20 ,12749.54 ,12701.33 ,48.22 ,23544.94 
2023/11/24 23:00,542.09 ,545.00 ,1275.00 ,5722.65 ,39972.73 ,13832.44 ,13782.53 ,49.91 ,21692.64 
2023/11/25 0:00,453.14 ,455.00 ,1893.75 ,5747.71 ,39295.48 ,13499.24 ,13485.75 ,13.49 ,21942.27 
2023/11/25 1:00,407.10 ,407.50 ,2100.00 ,5811.99 ,39188.25 ,13719.39 ,13718.40 ,0.99 ,21756.88 
2023/11/25 2:00,399.69 ,400.00 ,2100.00 ,5851.33 ,39142.25 ,14260.09 ,14259.10 ,0.99 ,21130.83 
2023/11/25 3:00,397.71 ,400.00 ,2100.00 ,5950.45 ,39110.45 ,14659.27 ,14658.28 ,0.99 ,20600.74 
2023/11/25 4:00,400.27 ,400.00 ,2100.00 ,5949.49 ,39108.18 ,15063.79 ,15062.80 ,0.99 ,20194.90 
2023/11/25 5:00,400.00 ,400.00 ,2100.00 ,5943.38 ,39395.35 ,15449.62 ,15448.63 ,0.99 ,20102.36 
2023/11/25 6:00,405.39 ,405.00 ,2100.00 ,5974.81 ,39973.60 ,15852.59 ,15851.60 ,0.99 ,20246.20 
2023/11/25 7:00,409.22 ,451.55 ,2493.00 ,6056.88 ,40321.53 ,16356.41 ,16307.38 ,49.03 ,20401.24 
2023/11/25 8:00,417.87 ,459.38 ,3543.00 ,6045.26 ,40308.33 ,17590.97 ,16751.35 ,839.62 ,20215.10 
2023/11/25 9:00,366.45 ,395.55 ,4200.00 ,5914.60 ,40328.25 ,20059.84 ,16964.53 ,3095.31 ,18553.82 
2023/11/25 10:00,266.40 ,270.65 ,4200.00 ,5986.74 ,40269.33 ,22239.06 ,16830.38 ,5408.69 ,16243.53 
2023/11/25 11:00,72.65 ,50.99 ,3807.00 ,6052.40 ,40282.05 ,23806.60 ,16877.50 ,6929.10 ,14230.05 
2023/11/25 12:00,54.23 ,51.11 ,3150.00 ,6050.86 ,39744.25 ,24476.14 ,16804.83 ,7671.32 ,12367.25 
2023/11/25 13:00,35.74 ,49.76 ,3150.00 ,6042.52 ,39464.83 ,24096.46 ,16429.70 ,7666.76 ,12475.84 
2023/11/25 14:00,42.12 ,41.09 ,3150.00 ,6002.98 ,39503.05 ,22576.38 ,15748.75 ,6827.63 ,14073.68 
2023/11/25 15:00,34.68 ,21.46 ,3150.00 ,6060.00 ,39845.00 ,19761.64 ,14719.88 ,5041.76 ,17173.36 
2023/11/25 16:00,42.51 ,45.06 ,3543.00 ,7176.49 ,40528.70 ,16069.88 ,13634.45 ,2435.44 ,20825.33 
2023/11/25 17:00,438.90 ,363.33 ,4200.00 ,7129.51 ,41479.48 ,13210.99 ,12923.15 ,287.84 ,25338.97 
2023/11/25 18:00,512.23 ,480.75 ,4200.00 ,7104.55 ,42331.65 ,12596.87 ,12594.75 ,2.12 ,26830.23 
2023/11/25 19:00,481.58 ,493.61 ,4200.00 ,7133.23 ,42182.08 ,12241.77 ,12239.15 ,2.62 ,27007.08 
2023/11/25 20:00,452.39 ,486.37 ,3807.00 ,7146.99 ,41891.78 ,11862.14 ,11854.65 ,7.49 ,26689.65 
2023/11/25 21:00,439.04 ,471.38 ,3150.00 ,7144.50 ,41640.68 ,11649.92 ,11642.43 ,7.49 ,25996.27 
2023/11/25 22:00,441.48 ,420.00 ,2757.00 ,6695.35 ,41006.23 ,11659.39 ,11658.40 ,0.99 ,25408.49 
2023/11/25 23:00,427.04 ,433.82 ,2100.00 ,6041.56 ,40031.40 ,11983.77 ,11982.78 ,0.99 ,24106.08 
2023/11/26 0:00,404.82 ,411.72 ,2100.00 ,6340.48 ,39604.93 ,12719.04 ,12718.05 ,0.99 ,22645.41 
2023/11/26 1:00,395.15 ,402.50 ,2100.00 ,6862.48 ,39511.00 ,13400.97 ,13399.98 ,0.99 ,21347.56 
